image_id,captions,ShortDesc
390368,"['A white street sign sitting on the side of a road.', 'A sign located on the street stating no peddling.', 'A sign in a city street is stating no peddling.', 'A street sign indicating no peddling is allowed.', 'A ""No Peddling"" sign stands on the side of a road.']","There is a big white sign by the road. It says ""No Peddling."" This means people can't ride their bikes and sell things here."
193069,"['A blue and white train engine pulling lots of brown train cars through a rural area.', 'a train on a train track next to some wind mills', 'A train with a blue engine traveling down a railroad track.', 'Here is an image of an outside district.\n', 'A passenger train that is traveling on railroad tracks. ']",A big blue and white train chugs along the tracks. It pulls many brown cars and goes past tall windmills. The train is on a fun adventure!
289870,"['The freight train is speeding through the crossing.', 'a train that is on a train track by a station', 'A person standing on the side of a train traveling down tracks.', 'a person in a red shirt and a train and some wires', 'a train going down the tracks full speed.']",The big train zooms fast on the tracks! A person in a red shirt watches it go by. It makes a loud sound and is super cool!
6789,"['An electric  tower in front of buildings on the road.', 'An passenger train travels down the track under power lines.', 'A train riding pass a tower and a street with cars on it. ', 'A passenger train moves on tracks beside a freeway.', 'a white car is driving down the street']","There is a tall tower with wires that go up high. A shiny train zooms by on the tracks next to the busy road. Cars are driving fast, and everything feels alive!"
37709,"['There is a stop sign and two street name signs on one poll', 'A stop sign in front of an intersection.', 'A stop sign is shown on the corner of the street.', 'A stop sign at the intersection of an off ramp.', 'Be sure to stop before entering Central or Jackson.']","At the corner of the street, there is a big red stop sign. It tells cars to stop and look around. The signs help everyone know where to go!"
13965,"['A green an White train car traveling past a road filled with heavy traffic.', 'A green bus pulled up to a bus stop', 'a green bus parked on the side of the road waiting for passengers', 'A trolley train stopped with its doors open.', 'A passanger train waiting to load more passangers.']","A green and white train zooms by while cars sit in a long line. A green bus waits at a stop, ready for people. Nearby, a trolley train has its doors open, and another train is waiting for more friends to hop on!"
24629,"['A red stop sign sitting on the side of a street.', 'Car whizzing by with headlights on behind the stop sign', 'a stop sign with some arabic writing on the bottom of it ', 'A stop sign has some foreign writing under it.', 'A stop sign in front of a yellow building at night.']","There’s a bright red stop sign by a street. A fast car zooms past with its lights shining. The sign has some cool writing underneath it, and it stands tall in front of a yellow building at night!"
522406,"['A red stop sign mounted to the top of a metal pole.', 'A stop sign on a city street corner.', 'A four way stop sign written in two languages.', 'A four way stop sign written in English and Arabic.\n', 'Arabic writing is on a stop sign at an intersection.']",There is a big red stop sign on a tall pole. It tells cars to stop at the corner. The sign has words in English and Arabic!
75046,"['The bedroom has stuffed animals and a stop sign on the wall.', ""A child's clean bedroom with a stop sign on the wall."", ""The child's bedroom is clean and ready to be played in. "", 'A blue room with a stop sign mounted on the wall and large windows.', 'an image of a bedroom setting that is decorated ']","In a bright blue room, there are soft stuffed animals waiting for hugs. A big stop sign hangs on the wall, making it special. The room is tidy and ready for fun adventures!"
55545,"['A blue and white train parked next to a loading platform.', 'A city train stopped at the train station.', 'a parked train sitting at a station with a person alongside of it', 'A blue and white train on tracks near buildings.', 'A train is stopped at the station to pick up passengers']",The blue and white train is resting at the station. It waits for people to hop on and go on fun adventures. The tall buildings watch over it like friendly giants!
257940,"['A train is going through a big city.', 'A small city street stands next to a train track with a gray and orange train on it.', 'An above-ground subway car on a city street.', 'A fast moving commuter train travels through the city.', 'A silver passenger train traveling down tracks next to a tall building.']","In a big city, a shiny silver train zooms by tall buildings. A little street is next to the train tracks, where a bright orange train waits. The trains are super fast and make the city feel alive!"
372070,"['A train caravan passes by a small town.', 'Large black train car pulling a few other cars behind it. ', 'A train traveling down train tracks past tall buildings.', 'an old looking train going down the road', 'A train on the tracks, passing a buildling']","A big black train zooms through a tiny town. It pulls shiny cars behind it, making a loud chug-chug sound. The tall buildings watch as the train goes by!"
227134,"['A red stop sign hanging from a pole with "" Never "" and "" Loving "" painted on it.', 'a stop sign with some graffiti written on it ', 'A stop sign that has been graffitied to say never stop loving.', 'a stop sign graffiti written on the front', 'Stop sign with graffiti on it that adds the words never and loving on the sign. ']","There is a bright red stop sign on a tall pole. Someone painted fun words on it that say ""Never"" and ""Loving."" It makes me smile!"
